code,title_persian,title_english,price,discount,grade,code,shabak,page_count,release_year_sh,release_year_mi,exist,earliest_access,print_series,ghate,cover
27404,طعم سرد انتقام, Best Served Cold,496000,20,3.23,27404,978-6001826016,959,1402,2009,True,1402-07-09,2,رقعی,شومیز
21933,تیغ شمشیر, The Blade Itself,192000,20,3.56,21933,978-6001822568,815,1401,2006,True,1402-07-09,3,رقعی,شومیز
27403,واپسین نبرد پادشاهان, Last Argument of Kings,250000,20,3.79,27403,978-6001823268,888,1399,2008,True,1402-07-10,3,رقعی,شومیز
119293,کودک خلاق 1, Koodake Khalagh,17600,20,3.45,119293,978-6222280482,12,1399,,True,1402-07-09,1,رحلی,شومیز
119294,کودک خلاق 2, Koodake Khalagh,17600,20,3.15,119294,978-6222280499,12,1399,,True,1402-07-09,1,رحلی,شومیز
119296,کودک خلاق 3, Koodake Khalagh,22000,20,3.16,119296,978-6222280505,12,1399,,True,1402-07-12,1,رحلی,شومیز
119297,کودک خلاق 4, Koodake Khalagh,22000,20,3.39,119297,978-6222280512,12,1399,,True,1402-07-12,1,رحلی,شومیز
119298,کودک خلاق 5, Koodake Khalagh,22000,20,3.05,119298,978-6222280536,12,1399,,True,1402-07-12,1,رحلی,شومیز
119299,کودک خلاق 6, Koodake Khalagh,22000,20,3.31,119299,978-6222280543,12,1399,,True,1402-07-12,1,رحلی,شومیز
63639,خلقینو در بازاریابی, Marketing,23920,20,3.65,63639,678-6222207366,72,1400,2021,True,1402-07-12,1,رقعی,شومیز
41119,یکی بود…سه تا نبود, Yeki Bood... Se Ta Nabood,28000,20,3.69,41119,978-9649736464,220,1399,,True,1402-07-12,1,رقعی,شومیز
62308,یکی بود…سه تا نبود, Yeki Bood... Se Ta Nabood,54000,25,3.31,62308,978-9649736464,208,1399,,True,1402-07-12,1,رقعی,شومیز
62806,عاشق و معشوق (جلد سخت), Island Beneath the Sea,105000,30,3.9,62806,978-2000962878,509,1393,2009,True,1402-07-08,2,رقعی,زرکوب
5045,جزیره زیر دریا, Island Beneath the Sea,112500,25,3.9,5045,9789647703789,509,1401,2009,True,1402-07-09,3,رقعی,زرکوب
53108,عاشق و معشوق, Island Beneath the Sea,150000,25,3.43,53108,978-9647703789,512,1401,2009,True,1402-07-09,3,رقعی,شومیز
415,جزیره دلفین های آبی رنگ, Island of the Blue Dolphins,54400,20,3.81,415,978-600-121-660-2,186,1394,1960,True,1402-07-08,4,جیبی,جلدنرم
42523,جزیره ی دلفین های آبی, Island of the Blue Dolphins,37500,25,3.47,42523,978-9647763493,184,1386,1960,True,1402-07-09,3,پالتویی,شومیز
47544,دری وروجک 4, Head in the Clouds,16000,20,3.69,47544,978-6004135863,152,1398,1988,True,1402-07-08,1,رقعی,شومیز
18937,دری و دندان شیری, Head in the Clouds,86800,30,3.92,18937,978-6004622622,155,1402,2014,True,1402-07-12,19,رقعی,شومیز
89633,هم نوایی, Conformity,40000,20,3.65,89633,978-6008067894,140,1400,2019,True,1402-07-09,1,رقعی,شومیز
113666,همرنگی با جماعت, Conformity,157250,15,3.11,113666,978-6227695557,174,1402,2019,True,1402-07-09,1,رقعی,شومیز
112110,او و گربه اش, She and Her Cat,83300,15,3.47,112110,978-6004616003,144,1402,2013,True,1402-07-09,2,رقعی,شومیز
108449,او و گربه اش, She and Her Cat,88000,20,3.82,108449,‏‫‬‬‮‭978-6225667259,145,1402,2013,True,1402-07-09,1,رقعی,شومیز
4361,جرات داشته باش، آرزو کن… قدم بردار," Dare to dream, then do it : what successful people know and do",51000,25,3.76,4361,978-9648219692,104,1397,2006,True,1402-07-12,15,رقعی,شومیز
89378,به خود جرئت رویاپردازی بدهید و سپس رویایتان را تحقق بخشید," Dare to Dream,Then Do It: What Successful People Know and Do",21000,25,3.8,89378,978-9643286187,144,1399,2006,True,1402-07-12,2,جیبی,شومیز
23376,بال های آتشین 4, The Dark Secret,41300,30,3.73,23376,978-6008675068,303,1400,2013,True,1402-07-08,5,رقعی,شومیز
23375,بال های آتشین 3, The Hidden Kingdom,41300,30,3.18,23375,978-6008111627,304,1400,2013,True,1402-07-12,5,رقعی,شومیز
92396,مدلسازی سه بعدی با Rhinoceros 5, 3D Modeling with rhinoceros 5,192000,20,3.3,92396,978-6001244018,252,1394,,True,1402-07-12,1,وزیری,شومیز
119190,بازی کن و یاد بگیر 1, Bazi Kon,16000,20,3.22,119190,978-6222280567,12,1401,,True,1402-07-12,2,رحلی,شومیز
119191,بازی کن و یاد بگیر 2, Bazi Kon,16000,20,3.57,119191,978-6222280574,12,1401,,True,1402-07-12,2,رحلی,شومیز
119192,بازی کن و یاد بگیر 3, Bazi Kon,20000,20,3.35,119192,978-6222280581,12,1401,,True,1402-07-12,2,رحلی,شومیز
119193,بازی کن و یاد بگیر 4, Bazi Kon,20000,20,3.46,119193,978-6222280598,12,1401,,True,1402-07-12,2,رحلی,شومیز
119194,بازی کن و یاد بگیر 5, Bazi Kon,20000,20,3.92,119194,978-6222280604,12,1401,,True,1402-07-12,2,رحلی,شومیز
119196,بازی کن و یاد بگیر 6, Bazi Kon,20000,20,3.2,119196,978-6222280611,12,1401,,True,1402-07-12,2,رحلی,شومیز
2349,معلمان موفق متفاوت عمل می کنند, What Great Teachers Do Differently,120000,20,3.15,2349,978-6008496335,153,1402,2003,True,1402-07-09,6,وزیری,شومیز
51709,تربیت خلاق وماهرانه, What Great Teachers Do Differently,39600,20,3.88,51709,978-6007325728,188,1399,2003,True,1402-07-08,1,رقعی,شومیز
12298,مرگ موش, rat poison,12750,15,3.71,12298,9786009295098,204,1396,2017,True,1402-07-09,1,رقعی,شومیز
, صوتی دختران ا.پی.دی, Dokhtaran-e O.P.D,10800,10,3.59,,,,,,True,1402-07-12,,,
,دختران ا.پی.دی, Dokhtaran-e O.P.D,28000,20,3.17,,‏‫‭978-9644717543‬‬,104,1400,,True,1402-07-12,8,رقعی,شومیز
28404,کوهنوردی با نیچه, Hiking with Nietzsche,75000,25,3.34,28404,978-6226913201,208,1401,2018,True,1402-07-09,4,رقعی,شومیز
44511,پیاده روی با نیچه, Hiking with Nietzsche,93750,25,3.05,44511,978-6004613842,208,1401,2018,True,1402-07-12,3,رقعی,شومیز
104882,پیاده روی با نیچه, Hiking with Nietzsche,160000,25,3.36,104882,978-6003678132,276,1401,2018,True,1402-07-09,1,پالتویی,شومیز
29989,همگام با نیچه, Hiking with Nietzsche,120000,25,3.29,29989,978-6226640152,232,1399,2018,True,1402-07-08,2,رقعی,شومیز
92046,درآمدی بر جامعه شناسی دین, An Introduction to the Sociology of Religion,300000,25,3.15,92046,978-6006730257,696,1400,2006,True,1402-07-08,2,رقعی,شومیز
50553,جامعه شناسی دین, An Introduction to the Sociology of Religion,87500,30,3.78,50553,978-6008127505,320,1400,2006,True,1402-07-08,2,وزیری,شومیز
2208,ایران بین دو انقلاب, Iran Between Two Revolutions,288000,10,4.18,2208,978-9643123635,709,1401,1982,True,1402-07-08,32,رقعی,جلدسخت
7585,ایران بین دو انقلاب, Iran Between Two Revolutions,220000,20,3.62,7585,9789643053895,576,1402,1982,True,1402-07-08,29,وزیری,شومیز
117802,فلش کارت آموزشی زودآموز : میوه ها و سبزی ها, Miveha Va Sabziha,40000,20,3.4,117802,978-0000761989,60,1399,,True,1402-07-12,1,جیبی,شومیز
109403,حدیث انتظار, Hadise Entezar,24150,30,3.06,109403,978-9651126833,296,1396,,True,1402-07-09,2,رقعی,شومیز
25964,الکساندر گراهام بل چه کسی بود؟, Who Was Alexander Graham Bell?,45000,25,3.65,25964,978-6226630429,100,1400,2013,True,1402-07-12,2,رقعی,شومیز
54991,الکساندر گراهام بل که بود؟, Who Was Alexander Graham Bell?,37500,25,3.52,54991,978-9642895984,108,1395,2013,True,1402-07-12,3,رقعی,شومیز
11607,سفرنامه ناصر خسرو قبادیانی مروزی, Safarnama,304000,20,4.0,11607,9789644010095,446,1398,1088,True,1402-07-09,15,وزیری,جلدسخت
18123,سفرنامه ی ناصر خسرو, Safarnama,78800,20,3.93,18123,978-9642134229,136,1402,1037,True,1402-07-09,3,وزیری,جلدسخت
25026,سفرنامه ناصرخسرو, Safarnama,130000,30,3.12,25026,978-9643114381,232,1402,,True,1402-07-08,5,وزیری,سلفونی
71010,آزمون, The Test,18750,25,3.1,71010,978-6003676329,128,1401,2019,True,1402-07-09,1,جیبی,شومیز
23649,بیدار خوابی, The Test,30100,30,3.35,23649,978-6226513951,89,1401,2019,True,1402-07-09,2,رقعی,شومیز
31248,شوهر باشی, The Eternal Husband,72000,20,3.22,31248,978-9642093236,190,1401,1870,True,1402-07-08,5,رقعی,شومیز
2375,همیشه شوهر, The Eternal Husband,88000,20,3.73,2375,978-964-351-316-0,262,1401,1870,True,1402-07-09,12,رقعی,شومیز
3151,همیشه شوهر, The Eternal Husband,150000,30,3.05,3151,9780000760739,238,1397,1870,True,1402-07-08,1,رقعی,شومیز
42935,درآمدی تصویری بر نیچه, Introducing Nietzsche: A Graphic Guide,28875,25,3.88,42935,978-6004056175,177,1401,1997,True,1402-07-09,2,رقعی,شومیز
46177,نیچه, Introducing Nietzsche,52500,25,3.71,46177,978-9647768948,176,1401,1997,True,1402-07-09,2,رقعی,شومیز
30200,فرانکلین فوتبال بازی می کند, Franklin Plays The Game,41250,25,3.97,30200,978-9647039154,28,1399,1995,True,1402-07-08,10,خشتی,شومیز
60019,فرانکلین فوتبال بازی می کند, Franklin Plays The Game,32250,25,3.9,60019,978-6004772129,32,1401,1995,True,1402-07-12,4,وزیری,شومیز
64035,جادوی باور, The Magic of Believing,100000,20,3.88,64035,978-6227173390,25,1402,1948,True,1402-07-09,2,رقعی,شومیز
45972,جادوی باور, The Magic of Believing,78750,25,3.56,45972,978-6226672429,264,1402,1948,True,1402-07-09,4,رقعی,شومیز
119389,جادوی باورپذیری, The Magic of Believing,120000,30,3.34,119389,978-6222842178,216,1401,1948,True,1402-07-12,2,رقعی,شومیز
57314,لیلی و مجنون, Leili va Majnoon,135000,25,3.36,57314,978-9644012372,261,1400,,True,1402-07-09,8,وزیری,زرکوب
44791,لیلی و مجنون, Leili va Majnoon,323000,15,3.52,44791,978-6006237015,328,1400,,True,1402-07-08,8,وزیری,سلفونی
1792,چرا ملت ها شکست می خورند," Why Nations Fail: The Origins of Power, Prosperity, and Poverty",306000,15,4.4375,1792,978-9643344528,576,1401,2012,True,1402-07-09,18,رقعی,شومیز
40359,نابرابری ملت ها," Why Nations Fail: The Origins of Power, Prosperity, and Poverty",156000,20,3.97,40359,978-6006047355,844,1399,2012,True,1402-07-08,2,رقعی,سلفونی
22869,تیمی کارناگاه 3, We Meet Again,61600,30,3.64,22869,978-6004620888,236,1401,2014,True,1402-07-12,93,رقعی,شومیز
47673,تیمی هالو 3, We Meet Again,15400,30,3.17,47673,978-6004132190,272,1397,2014,True,1402-07-12,1,رقعی,شومیز
57704,تیمی شاسکول 3, We Meet Again,180000,25,3.99,57704,978-6001944031,272,1398,2014,True,1402-07-12,3,رقعی,شومیز
103593,من ولادیمیر ایلیچ اولیانوف ملقب به لنین," Moi, Vladimir Oulianov, dit Lénine",52500,25,3.31,103593,978-6001901195,305,1399,2001,True,1402-07-09,1,رقعی,سلفونی
22227,اکسیر جادویی, Beyond the Kingdoms,163800,30,3.88,22227,978-6004626682,375,1402,2015,True,1402-07-09,18,رقعی,شومیز
104718,فراتر از قلمرو های جادویی, Beyond the Kingdoms,124600,30,3.34,104718,978-6225238183,346,1401,2015,True,1402-07-12,1,رقعی,شومیز
12749,رام کردن پلنگ, In the Name of Identity,17000,15,3.18,12749,9786008591382,136,1397,1998,True,1402-07-09,1,رقعی,شومیز
12755,هویت های مرگبار, In the Name of Identity,73500,25,3.2,12755,978-9641851493,181,1401,1998,True,1402-07-12,6,رقعی,شومیز
117288,شرح نهج البلاغه 7, Nahj al-Balagha,15000,25,3.56,117288,978-9643376505,295,1393,,True,1402-07-12,2,وزیری,زرکوب
117333,شرح نهج البلاغه 7, Nahj al-Balagha,15000,25,3.11,117333,978-9643376505,296,1393,,True,1402-07-12,2,وزیری,شومیز
106889,بان, Ban,21000,30,3.84,106889,‫‬‭978-9642251001‬,24,1394,,True,1402-07-12,1,رحلی,شومیز
106890,بان, Ban,21000,30,3.96,106890,‫‬‭978-9642251001‬,24,1394,,True,1402-07-12,2,رحلی,زرکوب
30343,جامع روش درمانی هو اپونوپونو, The Book of Ho'oponopono,60000,20,3.34,30343,978-6226829243,156,1401,2013,True,1402-07-08,3,رقعی,شومیز
97434,هو اوپونو پونو, The Book of Ho'oponopono,111200,20,3.99,97434,978-6229595244,152,1401,2016,True,1402-07-08,7,رقعی,شومیز
58244,خواستن توانستن است, You Can You Will,119920,20,3.01,58244,978-6222201456,176,1402,2014,True,1402-07-08,3,رقعی,شومیز
113930,می توانی اگر بخواهی, You Can You Will,63000,30,3.12,113930,978-6227701487,120,1401,2014,True,1402-07-12,2,رقعی,شومیز
19883,زیر متن در فیلم نامه, Writing Subtext,84000,20,3.93,19883,978-6227858495,205,1401,2011,True,1402-07-08,5,رقعی,شومیز
19882,مفاهیم پنهان در فیلمنامه, Writing Subtext,52500,25,3.72,19882,978-6009438013,174,1398,2011,True,1402-07-09,1,رقعی,شومیز
102024,آپولین نمی خوابد, Apolline - La sieste,15000,25,3.7,102024,978-9646187146,16,1389,2013,True,1402-07-09,1,خشتی,شومیز
102025,آپولین پزشک می شود, Apolline - Le docteur,15000,25,3.94,102025,978-9646187153,16,1388,2013,True,1402-07-09,1,خشتی,شومیز
102026,آپولین راننده می شود, Apolline - En voiture,20000,25,3.85,102026,978-9646187160,16,1389,2013,True,1402-07-09,1,خشتی,شومیز
9264,گزینه اشعار (فاضل نظری), Option of poems 33,68000,20,3.13,9264,9789641912330,172,1401,2018,True,1402-07-09,22,جیبی,شومیز
40223,گزینه اشعار فاضل نظری, Fazel Nazari,165000,25,3.2,40223,978-9641918776,298,1402,,True,1402-07-12,7,رقعی,زرکوب
64218,گزینه اشعار (فاضل نظری), Fazel Nazari,220000,25,3.53,64218,978-9641911937,172,1402,,True,1402-07-12,23,رقعی,شومیز
120625,میمونی و جوجه کوچک, Monkey and little chicken,5250,25,3.34,120625,978-9643379780,24,1397,,True,1402-07-12,1,خشتی,شومیز
94651,زمینه روانشناسی, Introduction to Psychology,71250,25,3.52,94651,978-9643179458,764,1397,1986,True,1402-07-12,1,رحلی,شومیز
71342,زمینه روان شناسی (جلد دوم), Introduction to Psychology,270000,25,3.38,71342,978-6227242867,484,1401,1986,True,1402-07-12,3,رقعی,شومیز
71340,زمینه روان شناسی (جلد اول), Introduction to Psychology,290000,25,3.25,71340,978-6227242843,400,1401,1986,True,1402-07-12,3,وزیری,شومیز
29060,کودک خاموش, Silent Child,77000,30,3.12,29060,978-6008668749,344,1398,2017,True,1402-07-09,1,رقعی,شومیز
1178,کودک خاموش, Silent Child,116250,25,4.03,1178,978-600-8537-71-7,346,1397,2017,True,1402-07-08,2,رقعی,شومیز
28176,جنگ ملکه سرخ 1, Prince of Fools,337500,25,3.08,28176,978-6008939917,488,1401,2014,True,1402-07-12,5,رقعی,شومیز
28178,جنگ ملکه سرخ 3, The Wheel of Osheim,339000,25,3.82,28178,978-0050719442,563,1400,2016,True,1402-07-09,2,رقعی,شومیز
28177,جنگ ملکه سرخ 2, The Liar's Key,450000,25,3.91,28177,978-6009871308,667,1397,2015,True,1402-07-12,1,رقعی,شومیز
92079,خانواده خرس ها 33, The Truth,49000,30,3.41,92079,978-9648754384,32,1402,,True,1402-07-10,7,خشتی,شومیز
92151,خانواده خرس ها 25, Ghost Of The Forest,49000,30,3.25,92151,978-9648754308,32,1400,1988,True,1402-07-09,5,خشتی,شومیز
92156,خانواده خرس ها 13, The Bernestain Bears In The Dark,70000,30,3.28,92156,978-9648754124,32,1401,1996,True,1402-07-10,7,خشتی,شومیز
92169,خانواده خرس ها 18, The Bernestain Bears Forget Their Manners,70000,30,3.49,92169,978-9648754179,32,1401,1985,True,1402-07-09,6,خشتی,شومیز
92172,خانواده خرس ها 67, The Berenstain Bears Visit The Firehous,70000,30,3.09,92172,978-9648754902,24,1399,2016,True,1402-07-09,4,خشتی,شومیز
91992,خانواده خرس ها 1,  At The Dentist,70000,30,3.49,91992,978-9649533315,32,1400,2011,True,1402-07-09,10,خشتی,شومیز
91995,خانواده خرس ها 17,  The Messy Room,70000,30,3.49,91995,978-9648754162,32,1400,1983,True,1402-07-10,7,خشتی,شومیز
91996,خانواده خرس ها 21, The Berenstain Bears Lend A Helping Hand,70000,30,3.85,91996,978-9648754285,32,1400,2012,True,1402-07-09,9,خشتی,شومیز
91999,خانواده خرس ها 6, The Berenstain Bears,70000,30,3.41,91999,978-9649533353,42,1400,,True,1402-07-09,9,خشتی,شومیز
92024,خانواده خرس ها 66," The Berenstain Bears,We Love Our Mom",70000,30,3.29,92024,978-9648754889,24,1399,2018,True,1402-07-09,1,خشتی,شومیز
92026,خانواده خرس ها 68, The Berenstain Bears' Bedtime Battle,70000,30,3.67,92026,978-9648754919,32,1399,2005,True,1402-07-10,3,خشتی,شومیز
92086,خانواده خرس ها 49, The Berenstain Bears Lose A Friend,70000,30,3.93,92086,978-9648754674,32,1400,2007,True,1402-07-09,2,خشتی,شومیز
92091,خانواده خرس ها 41, The Berenstain Bears And The Bully,70000,30,3.82,92091,978-9648754599,32,1397,1993,True,1402-07-09,2,خشتی,شومیز
92129,خانواده خرس ها 51, The Berenstain Bears and A Job Well Done,70000,30,3.48,92129,978-9648754766,32,1397,2008,True,1402-07-12,1,خشتی,شومیز
92147,خانواده خرس ها 19, The Berenstain Bears Count Their Blessings,70000,30,3.7,92147,978-9648754261,32,1397,1995,True,1402-07-10,4,خشتی,شومیز
91990,خانواده خرس ها 43, The Berenstain Bears,70000,30,3.35,91990,978-9648754711,32,1401,2011,True,1402-07-12,2,خشتی,شومیز
92154,خانواده خرس ها 28, Hug And Make Up,70000,30,3.58,92154,978-9648754339,32,1402,1992,True,1402-07-08,5,خشتی,شومیز
91994,خانواده خرس ها 15, The Bernestain Bearsget In A Fight,70000,30,3.32,91994,978-9648754148,32,1400,1995,True,1402-07-12,8,خشتی,شومیز
91998,خانواده خرس ها 35, Blame Game,70000,30,3.75,91998,978-9648754407,32,1400,,True,1402-07-12,6,خشتی,شومیز
92001,خانواده خرس ها 7,  The Excuse Note,70000,30,3.96,92001,978-9649533308,32,1400,2001,True,1402-07-12,8,خشتی,شومیز
92003,خانواده خرس ها 44, The Berenstain Bears' Computer Trouble,70000,30,3.27,92003,978-9648754698,32,1400,2010,True,1402-07-12,2,خشتی,شومیز
92004,خانواده خرس ها 46,  The Forgiving Tree,70000,30,3.66,92004,978-9648754704,32,1400,2010,True,1402-07-12,2,خشتی,شومیز
92023,خانواده خرس ها 70, The Berenstain Bears' Jobs Around Town,70000,30,3.17,92023,978-9648754933,32,1399,2010,True,1402-07-12,4,خشتی,شومیز
92025,خانواده خرس ها 69, Berenstain Bears And Too Much Birthday,70000,30,3.42,92025,978-9648754926,32,1399,2013,True,1402-07-12,5,خشتی,شومیز
92027,خانواده خرس ها 59, The Berenstain Bears And Too Much Pressure,70000,30,3.78,92027,978-9648754810,32,1397,2013,True,1402-07-12,1,خشتی,شومیز
92028,خانواده خرس ها 60, The Berenstain Bears Go Green,70000,30,3.33,92028,978-9648754858,24,1397,2013,True,1402-07-12,1,خشتی,شومیز
92029,خانواده خرس ها 63, The Berenstain Bears' Graduation Day,70000,30,3.36,92029,978-9648754865,24,1397,2014,True,1402-07-12,1,خشتی,شومیز
92030,خانواده خرس ها 64, The Berenstain Bears Get Stage Fright,70000,30,3.31,92030,978-9648754872,32,1402,2013,True,1402-07-09,4,خشتی,شومیز
92031,خانواده خرس ها 65, The Berenstain Bears We Love Our Dad,70000,30,3.44,92031,978-9648754896,24,1399,2018,True,1402-07-12,2,خشتی,شومیز
92032,خانواده خرس ها 58, The Berenstain Bears Get Their Kicks,70000,30,3.06,92032,978-9648754827,32,1397,1998,True,1402-07-12,1,خشتی,شومیز
92033,خانواده خرس ها 56, The Berenstain Bears And Too Much Teasing,70000,30,3.36,92033,978-9648754797,32,1397,1995,True,1402-07-08,1,خشتی,شومیز
92034,خانواده خرس ها 62, The Berenstain Bears' Dinosaur Dig,70000,30,3.95,92034,978-9648754834,24,1402,2012,True,1402-07-12,2,خشتی,شومیز
92035,خانواده خرس ها 61, The Berenstain Bears' Hospital Friends,70000,30,3.24,92035,978-9648754841,24,1397,2015,True,1402-07-09,1,خشتی,شومیز
92036,خانواده خرس ها 38, The Berenstain Bears Faithful Friends,70000,30,3.34,92036,978-9648754568,61,1397,2009,True,1402-07-12,3,خشتی,شومیز
92037,خانواده خرس ها 53, The Berenstain Bears And The Big Blooper,70000,30,3.37,92037,978-9648754742,32,1397,2013,True,1402-07-12,1,خشتی,شومیز
92038,خانواده خرس ها 54, The Berenstain Bears Dollars And Sense,70000,30,3.61,92038,978-9648754773,32,1397,2001,True,1402-07-12,1,خشتی,شومیز
92039,خانواده خرس ها 48, The Berenstain Bears Kindness Counts,70000,30,3.73,92039,978-9648754667,32,1401,2010,True,1402-07-12,3,خشتی,شومیز
92082,خانواده خرس ها 37, The Berenstain Bears And The Bad Influence,70000,30,3.48,92082,978-9648754544,32,1401,,True,1402-07-09,4,خشتی,شومیز
92107,خانواده خرس ها 47, The Berenstain Bears Go Out To Eat,70000,30,3.68,92107,978-9648754681,32,1401,2010,True,1402-07-12,2,خشتی,شومیز
92112,خانواده خرس ها 42, The Berenstain Bears Get The Gimmies,70000,30,3.55,92112,978-9648754650,32,1401,2009,True,1402-07-12,3,خشتی,شومیز
92115,خانواده خرس ها 55, The Berenstain Bears Play A Good Game,70000,30,3.22,92115,978-9648754759,32,1397,2009,True,1402-07-09,1,خشتی,شومیز
92120,خانواده خرس ها 39, The Berenstain Bears Sick Days,70000,30,3.06,92120,978-9648754551,32,1397,2009,True,1402-07-12,2,خشتی,شومیز
92131,خانواده خرس ها 32, Junk Food,70000,30,3.89,92131,978-9648754377,32,1397,1985,True,1402-07-12,4,خشتی,شومیز
92133,خانواده خرس ها 50," The Berenstain Bears' Mad, Mad, Mad Toy Craze",70000,30,3.6,92133,978-9648754735,32,1401,1999,True,1402-07-12,2,خشتی,شومیز
92134,خانواده خرس ها 45, The Berenstain Bears And The Double Dare,70000,30,3.96,92134,978-9648754728,32,1401,1988,True,1402-07-12,2,خشتی,شومیز
92153,خانواده خرس ها 23, The Berenstain Bears And Too Much TV,70000,30,3.84,92153,978-9648754230,32,1402,1984,True,1402-07-12,6,خشتی,شومیز
92157,خانواده خرس ها 16, The Berenstain Bears Learn About Strangers,70000,30,3.76,92157,978-9648754155,32,1397,1985,True,1402-07-09,7,خشتی,شومیز
92159,خانواده خرس ها 5, The Berenstain Bears And The Bad Habit,70000,30,3.18,92159,978-9649533339,32,1402,1986,True,1402-07-12,9,خشتی,شومیز
92162,خانواده خرس ها 14," The Birds, The Bees, And The Berenstain Bears",70000,30,3.89,92162,978-9648754131,32,1402,,True,1402-07-12,7,خشتی,شومیز
92165,خانواده خرس ها 11, The Berenstain Bears And The Homework Hassle,70000,30,3.85,92165,978-9648754001,32,1401,1997,True,1402-07-09,7,خشتی,شومیز
92167,خانواده خرس ها 4, The Berenstain Bears’ Moving Day,70000,30,3.39,92167,978-9649533322,32,1402,1981,True,1402-07-12,9,خشتی,شومیز
50572,گئورگ بوشنر, Georg Buchner,38250,25,3.08,50572,978-6227178159,204,1400,1982,True,1402-07-09,1,پالتویی,شومیز
73179,نقشه گردشگری تهران, Tourism map of Tehran City,75000,25,3.01,73179,978-2000744245,,1400,,True,1402-07-12,,رحلی,شومیز
104253,گراف ها, Graphs,37500,25,3.66,104253,978-6227564662,46,1401,,True,1402-07-12,1,رقعی,شومیز
113125,عقده اودیپ پسر هاشم آقا," The complex of Oedipus, son of Hashem Agha",53600,20,3.45,113125,978-6229333501,100,1402,,True,1402-07-09,1,رقعی,شومیز
79524,خدعه و عشق, Kabale und Liebe,176000,20,3.03,79524,978-6003260184,211,1400,1784,True,1402-07-08,2,رقعی,شومیز
117924,خدعه و عشق, Kabale und Liebe,72000,20,3.95,117924,978-6227326536,174,1402,1784,True,1402-07-12,1,پالتویی,شومیز
93835,تاریخ فلسفه, The story of philosophy,196000,20,3.04,93835,978-6222673369,616,1401,1926,True,1402-07-09,1,رقعی,شومیز
15469,تاریخ فلسفه, Philosophy,192000,20,4.12,15469,978-9644450051,501,1402,1926,True,1402-07-08,33,رقعی,شومیز
21534,کودک بی قرار, The Hurried Child,28000,30,3.52,21534,978-9643515553,311,1398,1981,True,1402-07-09,2,رقعی,شومیز
65999,کودک و رشد شتابزده, The Hurried Child,202500,25,3.32,65999,978-6226665537,387,1400,1981,True,1402-07-12,2,رقعی,شومیز
17322,مجموعه اشعار شمس لنگرودی, Selected Poems,175000,30,3.87,17322,978-6003760103,888,1399,,True,1402-07-08,2,رقعی,زرکوب
69897,مجموعه اشعار شمس لنگرودی, Selected Poems,297500,30,3.16,69897,,856,1400,2020,True,1402-07-08,7,رقعی,زرکوب
1038,سرخ و سیاه, The Red and the Black,352750,15,3.87,1038,978-964-305-964-4,628,1402,1830,True,1402-07-08,14,رقعی,شومیز
35375,سرخ و سیاه, The Red and the Black,327250,15,3.99,35375,978-9644481239,702,1402,1830,True,1402-07-10,12,رقعی,جلدسخت
2624,ماکاموشی، موش و گربه در خانه ی اشباح, makamoushi 2,97500,25,3.49,2624,9786008655879,130,1402,2018,True,1402-07-09,26,رقعی,شومیز
119923,جرونیمو به دنبال گنج گمشده چشم زمردی, Cat And Mouse In A Haunted House,8000,20,3.53,119923,978-6003770645,112,1397,2004,True,1402-07-09,2,رقعی,شومیز
87043,مجله فرهنگ و اندیشه 23, Farhang va andisheh,56000,30,3.55,87043,978-0501815426,256,1401,,True,1402-07-09,1,وزیری,شومیز
47876,دودمان بلوط, oak dynasty,71250,25,3.19,47876,978-6008209997,732,1400,2021,True,1402-07-12,6,جیبی,شومیز
7549,لی اوت, Layout,17500,30,3.54,7549,9789643515812,152,1388,1977,True,1402-07-12,1,رحلی,شومیز
48848,پنج دقیقه خوب, Five Good Minutes,33750,25,3.07,48848,978-9644056543,307,1385,2005,True,1402-07-09,1,رقعی,شومیز
68711,پنج دقیقه ی خوب شبانگاهی, Five Good Minutes,41250,25,3.04,68711,978-9642878383,104,1401,2005,True,1402-07-08,5,رقعی,شومیز
97483,هوش مصنوعی, Introducing Artificial Intelligence,28000,20,3.33,97483,978-6229648803,184,1399,2007,True,1402-07-08,1,جیبی,شومیز
49957,هوش مصنوعی, Introducing Artificial Intelligence,45000,25,3.75,49957,978-6005711646,176,1391,2007,True,1402-07-09,1,رقعی,شومیز
3592,مدیریت بدون زور و اجبار, The control theory manager,107100,15,3.88,3592,9786009231317,184,1401,1994,True,1402-07-08,7,رقعی,شومیز
86871,مدیریت بدون زور و اجبار, The Control Theory Manager,71250,25,3.04,86871,978-9649627434,194,1396,1994,True,1402-07-12,4,رقعی,شومیز
31746,منبع نور بهشت، خنده تو فاطمه, Reyhane-ye Khoda,42400,20,3.04,31746,978-6008031406,210,1398,,True,1402-07-12,2,رقعی,شومیز
31749,واژه های خیس, Reyhane-ye Khoda,29600,20,3.95,31749,978-6008031468,163,1399,,True,1402-07-12,2,رقعی,شومیز
351,شفق, Twilight,150500,30,3.58,351,978-964-174-057-5,526,1396,2005,True,1402-07-12,7,رقعی,شومیز
61835,گرگ و میش, Twilight,105000,30,3.29,61835,978-9645024718,550,1401,2005,True,1402-07-08,4,رقعی,شومیز
107898,پریا در آتش, Paria Dar Atash,44000,20,3.29,107898,978-9643285852,341,1389,,True,1402-07-12,1,رقعی,شومیز
